,Surroundings,Inventory,Action,Response,Reward,Reward_Type,Score,Moves,Total_Moves
1240,clearing you are in a small clearing in a well marked forest path that extends to the east and west you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,enter nest,that would involve quite a contortion,-1.0,,-69.0,216,1240
1241,clearing you are in a small clearing in a well marked forest path that extends to the east and west you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,make nest,you can't do that,-1.0,,-70.0,217,1241
1242,clearing you are in a small clearing in a well marked forest path that extends to the east and west you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,go west,behind house,1.5, new area score ---behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a bird's nest a pile of leaves - moved around - ,-68.5,218,1242
1243,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,pick window,you can't pick that,-1.0,,-69.5,219,1243
1244,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,leave window,you're not carrying the kitchen window,-1.0,,-70.5,220,1244
1245,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,play nest,that's silly,-1.0,,-71.5,221,1245
1246,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,ask window,you can't talk to the kitchen window,-1.0,,-72.5,222,1246
1247,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,spray house with nest,how singularly useless,-1.0,,-73.5,223,1247
1248,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,make bird,you can't see any bird here,-1.0,,-74.5,224,1248
1249,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,play window,that's silly,-1.0,,-75.5,225,1249
1250,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,get path,you must specify a direction to go,-1.0,,-76.5,226,1250
1251,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,unlock path with bird,you can't see any bird here,-1.0,,-77.5,227,1251
1252,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a bird's nest a pile of leaves,you are carrying a bird's nest a pile of leaves,find bird,you can't see any bird here,-1.0,,-78.5,228,1252
