,Surroundings,Inventory,Action,Response,Reward,Reward_Type,Score,Moves,Total_Moves
1703,forest this is a forest with trees in all directions to the east there appears to be sunlight there is a bird's nest here you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,pick egg,you can't pick that,-1.0,,-3.0,167,1703
1704,forest this is a forest with trees in all directions to the east there appears to be sunlight there is a bird's nest here you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,find egg,you have it,-1.0,,-4.0,168,1704
1705,forest this is a forest with trees in all directions to the east there appears to be sunlight there is a bird's nest here you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,leave egg,dropped,4.5, inventory score (you are carrying a jewel-encrusted egg --- you are empty-handed) new area score ---forest this is a forest with trees in all directions to the east there appears to be sunlight there is a jewel-encrusted egg here there is a bird's nest here you are empty-handed - moved around - ,0.5,169,1705
1706,forest this is a forest with trees in all directions to the east there appears to be sunlight there is a jewel-encrusted egg here there is a bird's nest here you are empty-handed,you are empty-handed,find bird,the songbird is not here but is probably nearby,-1.0,,-0.5,170,1706
1707,forest this is a forest with trees in all directions to the east there appears to be sunlight there is a jewel-encrusted egg here there is a bird's nest here you are empty-handed,you are empty-handed,go down,you can't go that way,-1.0,,-1.5,171,1707
1708,forest this is a forest with trees in all directions to the east there appears to be sunlight there is a jewel-encrusted egg here there is a bird's nest here you are empty-handed,you are empty-handed,wear bird,you can't see any songbird here ,-1.0,,-2.5,172,1708
1709,forest this is a forest with trees in all directions to the east there appears to be sunlight there is a jewel-encrusted egg here there is a bird's nest here you are empty-handed,you are empty-handed,go southeast,you can't go that way ,-1.0,,-3.5,173,1709
1710,forest this is a forest with trees in all directions to the east there appears to be sunlight there is a jewel-encrusted egg here there is a bird's nest here you are empty-handed,you are empty-handed ,pick bird,you can't see any songbird here,-1.0,,-4.5,174,1710
1711,forest this is a forest with trees in all directions to the east there appears to be sunlight there is a jewel-encrusted egg here there is a bird's nest here you are empty-handed,you are empty-handed,feel nest,fiddling with the bird's nest doesn't seem to work,-1.0,,-5.5,175,1711
1712,forest this is a forest with trees in all directions to the east there appears to be sunlight there is a jewel-encrusted egg here there is a bird's nest here you are empty-handed,you are empty-handed,read bird,you can't see any songbird here,-1.0,,-6.5,176,1712
1713,forest this is a forest with trees in all directions to the east there appears to be sunlight there is a jewel-encrusted egg here there is a bird's nest here you are empty-handed,you are empty-handed,pull nest,moving the bird's nest reveals nothing,-1.0,,-7.5,177,1713
1714,forest this is a forest with trees in all directions to the east there appears to be sunlight there is a jewel-encrusted egg here there is a bird's nest here you are empty-handed,you are empty-handed,go up,there is no tree here suitable for climbing ,-1.0,,-8.5,178,1714
1715,forest this is a forest with trees in all directions to the east there appears to be sunlight there is a jewel-encrusted egg here there is a bird's nest here you are empty-handed,you are empty-handed,go northwest,you can't go that way,-1.0,,-9.5,179,1715
1716,forest this is a forest with trees in all directions to the east there appears to be sunlight there is a jewel-encrusted egg here there is a bird's nest here you are empty-handed,you are empty-handed,fill bird,there is nothing to fill it with,-1.0,,-10.5,180,1716
1717,forest this is a forest with trees in all directions to the east there appears to be sunlight there is a jewel-encrusted egg here there is a bird's nest here you are empty-handed,you are empty-handed,open bird,you can't see any songbird here,-1.0,,-11.5,181,1717
1718,forest this is a forest with trees in all directions to the east there appears to be sunlight there is a jewel-encrusted egg here there is a bird's nest here you are empty-handed,you are empty-handed,dig nest with egg,you don't have the jewel-encrusted egg,-1.0,,-12.5,182,1718
1719,forest this is a forest with trees in all directions to the east there appears to be sunlight there is a jewel-encrusted egg here there is a bird's nest here you are empty-handed,you are empty-handed,go west,you would need a machete to go further west,-1.0,,-13.5,183,1719
1720,forest this is a forest with trees in all directions to the east there appears to be sunlight there is a jewel-encrusted egg here there is a bird's nest here you are empty-handed,you are empty-handed,go northeast,you can't go that way,-1.0,,-14.5,184,1720
1721,forest this is a forest with trees in all directions to the east there appears to be sunlight there is a jewel-encrusted egg here there is a bird's nest here you are empty-handed,you are empty-handed,get bird,the songbird is not here but is probably nearby,-1.0,,-15.5,185,1721
1722,forest this is a forest with trees in all directions to the east there appears to be sunlight there is a jewel-encrusted egg here there is a bird's nest here you are empty-handed,you are empty-handed,enter nest,what a concept,-1.0,,-16.5,186,1722
1723,forest this is a forest with trees in all directions to the east there appears to be sunlight there is a jewel-encrusted egg here there is a bird's nest here you are empty-handed,you are empty-handed ,pull bird,you can't see any songbird here,-1.0,,-17.5,187,1723
1724,forest this is a forest with trees in all directions to the east there appears to be sunlight there is a jewel-encrusted egg here there is a bird's nest here you are empty-handed,you are empty-handed,leave nest,you're not carrying the bird's nest,-1.0,,-18.5,188,1724
